,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255
SEQ_118_VIDEO/frame_2.jpg,0.0,0.0,2.0,0.0,0.0,2.0,6.0,7.0,5.0,8.0,5.0,9.0,11.0,10.0,5.0,10.0,9.0,17.0,8.0,16.0,15.0,14.0,15.0,15.0,11.0,17.0,12.0,19.0,16.0,12.0,21.0,11.0,8.0,14.0,21.0,8.0,13.0,14.0,17.0,14.0,14.0,10.0,16.0,17.0,17.0,20.0,29.0,16.0,15.0,13.0,19.0,20.0,23.0,23.0,24.0,28.0,23.0,21.0,25.0,24.0,26.0,20.0,13.0,17.0,25.0,18.0,16.0,15.0,26.0,17.0,16.0,25.0,17.0,21.0,20.0,25.0,9.0,13.0,15.0,20.0,23.0,22.0,19.0,26.0,25.0,19.0,24.0,27.0,20.0,23.0,20.0,19.0,18.0,20.0,16.0,17.0,20.0,14.0,8.0,16.0,12.0,17.0,16.0,10.0,15.0,12.0,9.0,15.0,20.0,12.0,13.0,10.0,7.0,9.0,15.0,12.0,9.0,11.0,8.0,8.0,13.0,5.0,10.0,5.0,10.0,9.0,6.0,6.0,12.0,2.0,10.0,7.0,8.0,6.0,5.0,3.0,5.0,6.0,8.0,2.0,3.0,4.0,5.0,4.0,10.0,5.0,3.0,2.0,8.0,5.0,2.0,6.0,4.0,3.0,2.0,3.0,2.0,2.0,3.0,2.0,0.0,1.0,3.0,4.0,0.0,1.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,0.0,2.0,2.0,1.0,4.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,2.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,3.0,3.0,3.0,5.0,4.0,4.0,10.0,5.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_118_VIDEO/frame_1.jpg,13.0,2.0,3.0,6.0,6.0,6.0,2.0,9.0,6.0,3.0,11.0,13.0,10.0,4.0,12.0,8.0,14.0,16.0,16.0,12.0,15.0,24.0,22.0,17.0,16.0,24.0,18.0,23.0,16.0,21.0,18.0,17.0,19.0,19.0,29.0,32.0,19.0,16.0,26.0,22.0,27.0,21.0,22.0,20.0,14.0,24.0,19.0,18.0,17.0,20.0,19.0,11.0,21.0,20.0,20.0,28.0,27.0,14.0,18.0,19.0,20.0,21.0,22.0,27.0,14.0,16.0,23.0,17.0,15.0,21.0,20.0,20.0,17.0,21.0,14.0,13.0,19.0,17.0,14.0,18.0,14.0,10.0,16.0,13.0,9.0,7.0,9.0,12.0,10.0,11.0,14.0,11.0,9.0,13.0,6.0,14.0,11.0,12.0,7.0,12.0,14.0,14.0,13.0,14.0,12.0,7.0,12.0,12.0,11.0,6.0,13.0,10.0,9.0,8.0,7.0,8.0,8.0,7.0,11.0,5.0,7.0,5.0,14.0,6.0,6.0,11.0,8.0,6.0,13.0,5.0,6.0,4.0,9.0,7.0,6.0,5.0,9.0,7.0,6.0,4.0,3.0,6.0,2.0,6.0,5.0,5.0,4.0,4.0,5.0,5.0,6.0,6.0,0.0,3.0,3.0,8.0,4.0,7.0,7.0,3.0,1.0,2.0,1.0,3.0,0.0,1.0,4.0,6.0,3.0,3.0,4.0,6.0,4.0,2.0,2.0,3.0,3.0,3.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,4.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,5.0,3.0,2.0,1.0,0.0,4.0,3.0,4.0,1.0,1.0,0.0,0.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_119_VIDEO/frame_3.jpg,718.0,215.0,467.0,451.0,70.0,47.0,92.0,65.0,16.0,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_119_VIDEO/frame_2.jpg,441.0,196.0,152.0,83.0,91.0,83.0,81.0,91.0,67.0,59.0,63.0,50.0,47.0,37.0,45.0,40.0,31.0,37.0,55.0,29.0,25.0,35.0,18.0,18.0,11.0,16.0,11.0,12.0,7.0,11.0,16.0,16.0,10.0,6.0,10.0,6.0,5.0,11.0,13.0,10.0,6.0,8.0,15.0,15.0,4.0,3.0,1.0,1.0,2.0,4.0,0.0,2.0,1.0,0.0,2.0,1.0,2.0,3.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,4.0,4.0,4.0,8.0,6.0,7.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_119_VIDEO/frame_1.jpg,437.0,339.0,350.0,510.0,247.0,45.0,82.0,72.0,30.0,16.0,7.0,8.0,9.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_120_VIDEO/frame_3.jpg,12.0,7.0,6.0,9.0,4.0,4.0,9.0,3.0,5.0,2.0,2.0,5.0,10.0,7.0,11.0,17.0,11.0,10.0,9.0,16.0,13.0,15.0,18.0,9.0,12.0,16.0,19.0,18.0,18.0,13.0,8.0,13.0,12.0,12.0,14.0,18.0,18.0,18.0,29.0,19.0,23.0,34.0,43.0,37.0,24.0,45.0,45.0,34.0,47.0,24.0,27.0,28.0,33.0,30.0,27.0,18.0,34.0,20.0,18.0,22.0,32.0,27.0,22.0,40.0,36.0,34.0,26.0,32.0,22.0,21.0,28.0,24.0,20.0,17.0,17.0,14.0,12.0,20.0,33.0,31.0,33.0,33.0,47.0,31.0,22.0,18.0,13.0,10.0,22.0,12.0,12.0,18.0,18.0,13.0,7.0,10.0,9.0,5.0,4.0,5.0,8.0,9.0,11.0,12.0,6.0,5.0,10.0,9.0,18.0,20.0,12.0,9.0,8.0,6.0,8.0,6.0,1.0,6.0,9.0,5.0,3.0,7.0,4.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_120_VIDEO/frame_2.jpg,1.0,1.0,2.0,27.0,30.0,22.0,55.0,42.0,55.0,31.0,30.0,77.0,23.0,30.0,15.0,21.0,15.0,13.0,11.0,14.0,14.0,22.0,20.0,41.0,22.0,16.0,24.0,23.0,43.0,51.0,25.0,16.0,19.0,30.0,43.0,38.0,35.0,37.0,52.0,43.0,33.0,18.0,8.0,15.0,11.0,6.0,16.0,13.0,4.0,14.0,13.0,2.0,1.0,0.0,2.0,1.0,3.0,3.0,6.0,4.0,2.0,6.0,8.0,3.0,3.0,3.0,3.0,3.0,1.0,0.0,2.0,3.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,2.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,5.0,2.0,2.0,1.0,1.0,4.0,7.0,10.0,16.0,12.0,20.0,15.0,13.0,9.0,12.0,10.0,11.0,13.0,6.0,2.0,12.0,7.0,15.0,9.0,7.0,9.0,7.0,13.0,13.0,9.0,7.0,13.0,9.0,5.0,10.0,10.0,7.0,7.0,10.0,9.0,6.0,2.0,3.0,4.0,6.0,4.0,3.0,3.0,3.0,4.0,4.0,2.0,4.0,4.0,5.0,3.0,2.0,3.0,2.0,1.0,8.0,2.0,2.0,6.0,3.0,9.0,10.0,7.0,5.0,6.0,6.0,3.0,3.0,5.0,7.0,8.0,4.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,8.0,5.0,6.0,7.0,19.0,122.0,14.0,7.0,7.0,5.0,6.0,3.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_120_VIDEO/frame_1.jpg,20.0,11.0,11.0,15.0,18.0,18.0,35.0,27.0,44.0,41.0,68.0,76.0,66.0,84.0,76.0,67.0,53.0,80.0,41.0,49.0,50.0,36.0,33.0,24.0,26.0,11.0,13.0,22.0,15.0,18.0,25.0,15.0,12.0,26.0,22.0,28.0,22.0,14.0,16.0,21.0,17.0,19.0,19.0,16.0,15.0,20.0,12.0,26.0,19.0,24.0,21.0,18.0,18.0,11.0,14.0,13.0,17.0,20.0,8.0,14.0,11.0,23.0,31.0,14.0,12.0,16.0,13.0,19.0,21.0,18.0,11.0,16.0,9.0,15.0,6.0,6.0,18.0,5.0,12.0,5.0,9.0,3.0,8.0,6.0,8.0,6.0,5.0,3.0,4.0,7.0,4.0,5.0,4.0,5.0,2.0,4.0,6.0,6.0,7.0,10.0,2.0,5.0,8.0,6.0,3.0,3.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,8.0,9.0,2.0,6.0,7.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_121_VIDEO/frame_3.jpg,18.0,12.0,5.0,9.0,10.0,16.0,16.0,19.0,15.0,24.0,12.0,10.0,9.0,11.0,8.0,20.0,19.0,12.0,21.0,16.0,10.0,21.0,11.0,10.0,7.0,8.0,9.0,8.0,10.0,12.0,11.0,12.0,11.0,7.0,13.0,11.0,12.0,10.0,11.0,7.0,9.0,7.0,5.0,5.0,4.0,7.0,6.0,5.0,7.0,13.0,12.0,10.0,11.0,5.0,9.0,5.0,14.0,8.0,4.0,10.0,10.0,5.0,9.0,5.0,10.0,5.0,8.0,12.0,10.0,8.0,6.0,7.0,8.0,2.0,6.0,5.0,10.0,4.0,5.0,2.0,7.0,11.0,2.0,8.0,10.0,2.0,6.0,11.0,9.0,11.0,13.0,8.0,6.0,5.0,14.0,13.0,21.0,13.0,9.0,14.0,6.0,10.0,11.0,13.0,11.0,16.0,18.0,19.0,6.0,10.0,7.0,4.0,12.0,6.0,5.0,15.0,7.0,8.0,9.0,12.0,5.0,16.0,10.0,11.0,13.0,22.0,13.0,5.0,8.0,6.0,10.0,18.0,6.0,8.0,9.0,7.0,7.0,5.0,14.0,1.0,14.0,9.0,7.0,8.0,7.0,7.0,5.0,5.0,6.0,7.0,5.0,10.0,7.0,10.0,9.0,8.0,8.0,11.0,5.0,16.0,8.0,3.0,5.0,9.0,7.0,10.0,11.0,26.0,22.0,6.0,5.0,8.0,10.0,4.0,5.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,2.0,5.0,3.0,2.0,0.0,2.0,5.0,4.0,4.0,2.0,5.0,8.0,11.0,8.0,3.0,3.0,8.0,12.0,9.0,11.0,9.0,18.0,13.0,10.0,5.0,6.0,6.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_121_VIDEO/frame_2.jpg,24.0,16.0,23.0,20.0,21.0,9.0,3.0,7.0,7.0,6.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,1.0,3.0,8.0,6.0,15.0,7.0,17.0,8.0,8.0,4.0,7.0,4.0,3.0,8.0,5.0,3.0,4.0,6.0,12.0,10.0,17.0,10.0,9.0,7.0,18.0,7.0,14.0,19.0,13.0,9.0,12.0,20.0,34.0,43.0,19.0,17.0,27.0,19.0,17.0,15.0,21.0,33.0,34.0,33.0,20.0,16.0,22.0,17.0,23.0,19.0,6.0,6.0,25.0,5.0,13.0,27.0,24.0,18.0,16.0,40.0,28.0,17.0,33.0,41.0,42.0,41.0,35.0,25.0,38.0,28.0,29.0,42.0,29.0,35.0,32.0,13.0,19.0,27.0,15.0,6.0,7.0,3.0,4.0,4.0,3.0,5.0,6.0,7.0,5.0,24.0,10.0,7.0,20.0,8.0,46.0,23.0,20.0,5.0,2.0,3.0,2.0,3.0,3.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_121_VIDEO/frame_1.jpg,21.0,6.0,5.0,5.0,5.0,8.0,5.0,3.0,5.0,4.0,6.0,1.0,2.0,1.0,3.0,4.0,1.0,4.0,3.0,5.0,1.0,11.0,3.0,5.0,7.0,10.0,7.0,12.0,4.0,11.0,3.0,11.0,4.0,4.0,3.0,4.0,10.0,5.0,5.0,4.0,6.0,2.0,5.0,9.0,10.0,9.0,8.0,8.0,7.0,13.0,9.0,8.0,15.0,20.0,14.0,21.0,21.0,17.0,16.0,14.0,19.0,22.0,22.0,12.0,23.0,23.0,34.0,62.0,33.0,29.0,17.0,31.0,14.0,12.0,9.0,12.0,12.0,13.0,23.0,22.0,16.0,15.0,20.0,12.0,21.0,32.0,21.0,25.0,28.0,47.0,40.0,45.0,37.0,34.0,32.0,35.0,49.0,75.0,23.0,23.0,35.0,17.0,15.0,10.0,8.0,7.0,7.0,6.0,3.0,6.0,5.0,8.0,8.0,11.0,14.0,16.0,14.0,19.0,18.0,13.0,10.0,24.0,9.0,6.0,4.0,3.0,3.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SEQ_122_VIDEO/frame_3.jpg,151.0,226.0,159.0,161.0,134.0,97.0,118.0,53.0,127.0,47.0,25.0,39.0,44.0,27.0,26.0,21.0,15.0,21.0,24.0,22.0,20.0,15.0,13.0,8.0,11.0,5.0,5.0,4.0,4.0,4.0,3.0,5.0,2.0,1.0,3.0,3.0,0.0,1.0,4.0,12.0,8.0,3.0,8.0,8.0,10.0,5.0,8.0,4.0,7.0,5.0,4.0,5.0,9.0,7.0,6.0,16.0,10.0,3.0,8.0,10.0,15.0,13.0,16.0,14.0,5.0,10.0,11.0,7.0,5.0,11.0,5.0,6.0,1.0,4.0,5.0,6.0,4.0,6.0,4.0,4.0,3.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
