§s_index§start§end
SEQ_151§776§00:55:51,320§00:55:54,835
SEQ_151§777§00:55:55,120§00:55:56,838
SEQ_152§112§00:11:21,927§00:11:26,079
SEQ_152§113§00:11:26,487§00:11:30,446
SEQ_152§114§00:11:31,047§00:11:33,686
SEQ_152§115§00:11:34,727§00:11:37,560
SEQ_152§116§00:11:38,167§00:11:41,796
SEQ_152§117§00:11:42,527§00:11:44,916
SEQ_152§118§00:11:45,487§00:11:47,762
SEQ_152§119§00:11:48,607§00:11:49,960
SEQ_152§120§00:11:50,127§00:11:52,402
SEQ_153§1244§01:12:13,485§01:12:16,195
SEQ_153§1245§01:12:16,445§01:12:19,715
SEQ_153§1246§01:12:20,005§01:12:22,075
SEQ_153§1247§01:12:22,365§01:12:23,635
SEQ_153§1248§01:12:23,925§01:12:27,195
SEQ_153§1249§01:12:27,445§01:12:29,275
SEQ_153§1250§01:12:29,565§01:12:33,075
SEQ_153§1251§01:12:33,365§01:12:36,435
SEQ_153§1252§01:12:36,725§01:12:39,555
SEQ_153§1253§01:12:41,125§01:12:44,195
SEQ_153§1254§01:12:44,485§01:12:45,315
SEQ_154§869§01:22:14,600§01:22:17,600
SEQ_154§870§01:22:18,600§01:22:22,600
SEQ_154§871§01:22:22,600§01:22:26,600
SEQ_154§872§01:22:27,600§01:22:32,600
SEQ_154§873§01:22:32,600§01:22:36,600
SEQ_154§874§01:22:36,600§01:22:40,600
SEQ_154§875§01:22:40,600§01:22:44,600
SEQ_155§1224§01:05:53,630§01:05:55,152
SEQ_155§1225§01:05:55,153§01:05:56,673
SEQ_155§1226§01:05:56,793§01:05:58,555
SEQ_155§1227§01:05:59,417§01:06:01,278
SEQ_155§1228§01:06:01,279§01:06:02,639
SEQ_155§1229§01:06:03,280§01:06:06,123
SEQ_155§1230§01:06:06,443§01:06:08,925
SEQ_155§1231§01:06:09,086§01:06:11,848
SEQ_155§1232§01:06:12,208§01:06:15,652
SEQ_155§1233§01:06:15,772§01:06:18,774
SEQ_155§1234§01:06:19,175§01:06:21,697
SEQ_155§1235§01:06:21,858§01:06:23,660
SEQ_155§1236§01:06:23,661§01:06:25,462
SEQ_155§1237§01:06:25,782§01:06:27,423
SEQ_155§1238§01:06:27,424§01:06:29,185
SEQ_155§1239§01:06:29,745§01:06:31,267
SEQ_155§1240§01:06:31,268§01:06:32,789
SEQ_155§1241§01:06:33,750§01:06:34,710
SEQ_155§1242§01:06:35,191§01:06:36,512
SEQ_155§1243§01:06:37,073§01:06:38,474
SEQ_155§1244§01:06:39,194§01:06:39,955
SEQ_155§1245§01:06:41,156§01:06:43,680
SEQ_156§1264§01:04:26,240§01:04:26,990
SEQ_156§1265§01:04:27,880§01:04:29,916
SEQ_156§1266§01:04:31,960§01:04:33,837
SEQ_156§1267§01:04:34,360§01:04:37,750
SEQ_156§1268§01:04:43,160§01:04:45,594
SEQ_156§1269§01:04:47,200§01:04:49,077
SEQ_156§1270§01:04:49,520§01:04:50,873
SEQ_156§1271§01:04:51,080§01:04:52,195
SEQ_156§1272§01:04:53,000§01:04:53,830
SEQ_156§1273§01:04:54,840§01:04:56,478
SEQ_156§1274§01:04:57,320§01:04:57,957
SEQ_156§1275§01:05:02,280§01:05:04,669
SEQ_156§1276§01:05:04,920§01:05:05,477
SEQ_157§1138§01:09:37,247§01:09:39,317
SEQ_157§1139§01:09:39,527§01:09:42,724
SEQ_157§1140§01:09:42,927§01:09:46,715
SEQ_157§1141§01:09:47,127§01:09:50,802
SEQ_157§1142§01:09:51,207§01:09:54,995
SEQ_157§1143§01:09:55,207§01:09:57,243
SEQ_157§1144§01:09:57,447§01:09:59,563
SEQ_157§1145§01:10:01,047§01:10:04,084
SEQ_157§1146§01:10:04,287§01:10:08,758
SEQ_157§1147§01:10:09,167§01:10:12,477
SEQ_157§1148§01:10:12,887§01:10:14,923
SEQ_157§1149§01:10:15,327§01:10:17,602
SEQ_157§1150§01:10:19,087§01:10:23,126
SEQ_157§1151§01:10:23,527§01:10:25,006
SEQ_157§1152§01:10:29,327§01:10:31,204
SEQ_157§1153§01:10:31,607§01:10:35,202
SEQ_157§1154§01:10:35,607§01:10:36,756
SEQ_157§1155§01:10:37,167§01:10:38,600
SEQ_158§800§00:57:57,040§00:58:02,672
SEQ_158§801§00:58:03,080§00:58:04,513
SEQ_158§802§00:58:07,800§00:58:10,075
SEQ_158§803§00:58:10,360§00:58:13,670
SEQ_158§804§00:58:13,960§00:58:15,552
SEQ_158§805§00:58:15,840§00:58:19,549
SEQ_159§244§00:43:28,622§00:43:29,340
SEQ_159§245§00:43:29,544§00:43:31,242
SEQ_159§246§00:43:32,654§00:43:35,690
SEQ_159§247§00:43:38,496§00:43:40,242
SEQ_159§248§00:43:40,820§00:43:42,242
SEQ_159§249§00:43:44,271§00:43:46,391
SEQ_159§250§00:43:47,216§00:43:48,527
SEQ_159§251§00:43:49,478§00:43:51,854
SEQ_159§252§00:43:55,783§00:44:02,945
SEQ_159§253§00:44:06,643§00:44:09,154
SEQ_159§254§00:44:11,431§00:44:14,208
SEQ_159§255§00:44:15,940§00:44:17,750
SEQ_159§256§00:44:18,749§00:44:20,622
SEQ_160§1483§01:26:39,925§01:26:42,515
SEQ_160§1484§01:26:42,765§01:26:44,435
SEQ_160§1485§01:26:46,085§01:26:49,235
SEQ_160§1486§01:26:50,405§01:26:52,555
SEQ_160§1487§01:26:52,845§01:26:53,635
SEQ_160§1488§01:26:53,925§01:26:56,675
SEQ_160§1489§01:26:56,965§01:26:59,755
SEQ_160§1490§01:27:00,005§01:27:02,235
SEQ_161§913§01:06:07,520§01:06:11,360
SEQ_161§914§01:06:12,720§01:06:14,080
SEQ_161§915§01:06:16,480§01:06:17,520
SEQ_161§916§01:06:20,480§01:06:21,520
SEQ_161§917§01:06:28,000§01:06:29,440
SEQ_161§918§01:06:30,960§01:06:32,240
SEQ_161§919§01:06:34,480§01:06:37,440
SEQ_161§920§01:06:38,320§01:06:40,480
SEQ_161§921§01:06:41,440§01:06:46,320
SEQ_161§922§01:06:47,120§01:06:50,640
SEQ_161§923§01:06:51,120§01:06:52,000
SEQ_161§924§01:06:52,880§01:06:54,640
SEQ_161§925§01:06:54,880§01:06:56,240
SEQ_161§926§01:06:56,400§01:06:59,200
SEQ_161§927§01:07:00,480§01:07:02,240
SEQ_161§928§01:07:03,040§01:07:06,960
SEQ_161§929§01:07:07,120§01:07:10,000
SEQ_161§930§01:07:10,160§01:07:11,360
SEQ_161§931§01:07:13,680§01:07:16,000
SEQ_161§932§01:07:16,560§01:07:17,840
SEQ_161§933§01:07:19,520§01:07:22,640
SEQ_161§934§01:07:22,800§01:07:24,320
SEQ_161§935§01:07:24,640§01:07:26,480
SEQ_161§936§01:07:26,640§01:07:28,880
SEQ_161§937§01:07:29,040§01:07:32,160
SEQ_162§1217§01:34:04,720§01:34:05,789
SEQ_162§1218§01:34:06,120§01:34:09,669
SEQ_162§1219§01:34:12,600§01:34:15,273
SEQ_162§1220§01:34:16,440§01:34:17,953
SEQ_162§1221§01:34:20,520§01:34:22,875
SEQ_162§1222§01:34:23,200§01:34:26,397
SEQ_162§1223§01:34:26,960§01:34:30,270
SEQ_162§1224§01:34:30,920§01:34:33,195
SEQ_163§1094§01:24:45,560§01:24:49,235
SEQ_163§1095§01:24:50,720§01:24:53,871
SEQ_163§1096§01:24:54,160§01:24:57,755
SEQ_163§1097§01:24:59,840§01:25:01,239
SEQ_163§1098§01:25:01,560§01:25:04,632
SEQ_163§1099§01:25:05,280§01:25:06,952
SEQ_163§1100§01:25:07,240§01:25:10,869
SEQ_164§1076§00:57:44,031§00:57:46,474
SEQ_164§1077§00:57:46,793§00:57:48,796
SEQ_164§1078§00:57:49,116§00:57:51,478
SEQ_164§1079§00:57:52,319§00:57:54,761
SEQ_164§1080§00:57:55,803§00:57:58,805
SEQ_164§1081§00:57:59,046§00:58:00,767
SEQ_164§1082§00:58:05,772§00:58:07,850
SEQ_164§1083§00:58:07,851§00:58:09,977
SEQ_164§1084§00:58:10,337§00:58:13,781
SEQ_164§1085§00:58:15,141§00:58:16,703
SEQ_164§1086§00:58:16,704§00:58:18,265
SEQ_164§1087§00:58:18,625§00:58:20,447
SEQ_164§1088§00:58:20,448§00:58:22,268
SEQ_164§1089§00:58:22,669§00:58:24,871
SEQ_164§1090§00:58:25,071§00:58:28,075
SEQ_164§1091§00:58:28,274§00:58:30,136
SEQ_164§1092§00:58:30,137§00:58:31,798
SEQ_164§1093§00:58:31,838§00:58:33,820
SEQ_164§1094§00:58:33,821§00:58:35,801
SEQ_164§1095§00:58:36,883§00:58:39,766
SEQ_164§1096§00:58:40,406§00:58:42,588
SEQ_164§1097§00:58:42,589§00:58:44,570
SEQ_164§1098§00:58:45,531§00:58:47,233
SEQ_164§1099§00:58:47,234§00:58:48,935
SEQ_164§1100§00:58:48,974§00:58:50,776
SEQ_164§1101§00:58:51,017§00:58:53,119
SEQ_164§1102§00:58:53,120§00:58:55,221
SEQ_164§1103§00:58:55,581§00:58:58,785
SEQ_164§1104§00:58:58,985§00:59:02,788
SEQ_164§1105§00:59:03,649§00:59:05,271
SEQ_164§1106§00:59:05,272§00:59:06,792
SEQ_164§1107§00:59:07,152§00:59:08,994
SEQ_164§1108§00:59:08,995§00:59:10,836
SEQ_164§1109§00:59:11,196§00:59:13,158
SEQ_164§1110§00:59:14,760§00:59:17,123
SEQ_164§1111§00:59:17,522§00:59:20,286
SEQ_164§1112§00:59:20,766§00:59:23,288
SEQ_164§1113§00:59:23,488§00:59:25,930
SEQ_164§1114§00:59:26,251§00:59:29,054
SEQ_164§1115§00:59:29,455§00:59:32,777
SEQ_164§1116§00:59:32,858§00:59:34,640
SEQ_164§1117§00:59:34,641§00:59:36,421
SEQ_164§1118§00:59:36,782§00:59:38,744
SEQ_164§1119§00:59:38,864§00:59:41,225
SEQ_164§1120§00:59:41,426§00:59:45,350
SEQ_164§1121§00:59:45,550§00:59:48,153
SEQ_164§1122§00:59:48,353§00:59:50,995
SEQ_164§1123§00:59:54,018§00:59:55,740
SEQ_164§1124§00:59:55,741§00:59:57,161
SEQ_164§1125§00:59:57,522§00:59:59,004
SEQ_164§1126§00:59:59,005§01:00:00,485
SEQ_164§1127§01:00:00,685§01:00:02,767
SEQ_164§1128§01:00:03,047§01:00:05,690
SEQ_164§1129§01:00:05,970§01:00:08,372
SEQ_164§1130§01:00:09,414§01:00:13,537
SEQ_164§1131§01:00:13,778§01:00:16,300
SEQ_164§1132§01:00:17,221§01:00:21,465
SEQ_164§1133§01:00:27,752§01:00:29,473
SEQ_164§1134§01:00:29,793§01:00:32,556
SEQ_164§1135§01:00:36,359§01:00:37,761
SEQ_165§267§00:27:21,242§00:27:24,075
SEQ_165§268§00:27:26,514§00:27:29,506
SEQ_165§269§00:27:33,087§00:27:37,080
SEQ_165§270§00:27:39,393§00:27:41,861
SEQ_165§271§00:27:41,963§00:27:43,897
SEQ_165§272§00:27:43,998§00:27:47,024
SEQ_165§273§00:27:47,135§00:27:50,400
SEQ_165§274§00:27:50,504§00:27:52,938
SEQ_165§275§00:27:53,039§00:27:55,371
SEQ_166§393§00:19:54,091§00:19:55,332
SEQ_166§394§00:19:55,733§00:19:57,114
SEQ_166§395§00:19:57,115§00:19:58,595
SEQ_166§396§00:20:00,817§00:20:04,060
SEQ_166§397§00:20:04,501§00:20:06,223
SEQ_166§398§00:20:06,583§00:20:09,826
SEQ_166§399§00:20:09,866§00:20:11,828
SEQ_166§400§00:20:12,148§00:20:13,786
SEQ_166§401§00:20:13,787§00:20:15,352
SEQ_166§402§00:20:15,512§00:20:17,214
SEQ_166§403§00:20:17,215§00:20:18,915
SEQ_166§404§00:20:19,275§00:20:21,998
SEQ_166§405§00:20:22,799§00:20:24,321
SEQ_166§406§00:20:24,322§00:20:25,842
SEQ_166§407§00:20:26,002§00:20:28,365
SEQ_166§408§00:20:28,725§00:20:30,767
SEQ_166§409§00:20:30,846§00:20:33,810
SEQ_166§410§00:20:34,530§00:20:36,572
SEQ_166§411§00:20:37,854§00:20:39,816
SEQ_166§412§00:20:39,936§00:20:43,819
SEQ_166§413§00:20:45,020§00:20:46,583
SEQ_166§414§00:20:47,343§00:20:49,746
SEQ_166§415§00:20:52,308§00:20:53,829
SEQ_167§170§00:10:09,320§00:10:12,312
SEQ_167§171§00:10:12,680§00:10:13,271
SEQ_167§172§00:10:13,480§00:10:14,629
SEQ_167§173§00:10:14,960§00:10:15,710
SEQ_167§174§00:10:17,480§00:10:18,037
SEQ_167§175§00:10:18,440§00:10:21,159
SEQ_167§176§00:10:23,280§00:10:24,429
SEQ_167§177§00:10:25,360§00:10:25,951
SEQ_167§178§00:10:27,520§00:10:27,997
SEQ_167§179§00:10:28,800§00:10:31,394
SEQ_167§180§00:10:32,240§00:10:33,355
SEQ_167§181§00:10:38,640§00:10:39,277
SEQ_167§182§00:10:42,760§00:10:43,556
SEQ_167§183§00:10:44,160§00:10:45,752
SEQ_167§184§00:10:46,040§00:10:50,670
SEQ_167§185§00:10:50,960§00:10:54,157
SEQ_167§186§00:10:54,400§00:10:57,517
SEQ_167§187§00:10:57,720§00:10:59,153
SEQ_167§188§00:10:59,360§00:11:00,236
SEQ_168§447§01:12:55,152§01:12:56,572
SEQ_168§448§01:13:02,862§01:13:04,092
SEQ_168§449§01:13:05,154§01:13:06,603
SEQ_168§450§01:13:07,603§01:13:08,989
SEQ_168§451§01:13:09,665§01:13:10,600
SEQ_168§452§01:13:12,144§01:13:13,406
SEQ_168§453§01:13:14,424§01:13:15,565
SEQ_168§454§01:13:16,210§01:13:17,706
SEQ_168§455§01:13:18,610§01:13:20,391
SEQ_168§456§01:13:21,669§01:13:23,538
SEQ_168§457§01:13:25,455§01:13:27,377
SEQ_168§458§01:13:29,262§01:13:32,023
SEQ_168§459§01:13:32,023§01:13:33,160
SEQ_169§63§00:17:25,485§00:17:28,215
SEQ_169§64§00:17:28,831§00:17:30,813
SEQ_169§65§00:17:31,497§00:17:34,229
SEQ_169§66§00:17:34,788§00:17:37,536
SEQ_169§67§00:17:38,128§00:17:40,692
SEQ_169§68§00:17:41,257§00:17:43,683
SEQ_169§69§00:17:44,149§00:17:47,756
SEQ_169§70§00:17:48,629§00:17:51,786
SEQ_169§71§00:17:56,625§00:17:59,678
SEQ_169§72§00:18:00,279§00:18:04,060
SEQ_169§73§00:18:04,374§00:18:07,530
SEQ_169§74§00:18:07,906§00:18:10,930
SEQ_169§75§00:18:11,306§00:18:13,744
SEQ_169§76§00:18:14,142§00:18:16,678
SEQ_170§1422§01:42:34,967§01:42:36,446
SEQ_170§1423§01:42:36,687§01:42:39,247
SEQ_170§1424§01:42:39,407§01:42:40,886
SEQ_170§1425§01:42:41,607§01:42:46,362
SEQ_170§1426§01:42:46,767§01:42:50,282
SEQ_170§1427§01:42:50,687§01:42:53,963
SEQ_170§1428§01:42:54,767§01:42:56,280
SEQ_170§1429§01:42:56,527§01:43:00,520
SEQ_170§1430§01:43:01,167§01:43:04,716
SEQ_170§1431§01:43:04,887§01:43:06,764
SEQ_171§698§00:41:37,085§00:41:40,395
SEQ_171§699§00:41:40,645§00:41:41,865
SEQ_171§700§00:41:42,405§00:41:43,675
SEQ_171§701§00:41:43,965§00:41:45,075
SEQ_171§702§00:41:45,365§00:41:47,395
SEQ_171§703§00:41:49,645§00:41:51,115
SEQ_171§704§00:41:51,365§00:41:53,825
SEQ_172§737§00:43:43,405§00:43:45,595
SEQ_172§738§00:43:45,885§00:43:47,275
SEQ_172§739§00:43:47,525§00:43:50,085
SEQ_172§740§00:43:50,325§00:43:53,035
SEQ_172§741§00:43:55,645§00:43:58,475
SEQ_172§742§00:43:59,365§00:44:02,035
SEQ_172§743§00:44:02,285§00:44:04,845
SEQ_173§441§00:22:28,201§00:22:30,764
SEQ_173§442§00:22:33,727§00:22:35,048
SEQ_173§443§00:22:35,408§00:22:36,810
SEQ_173§444§00:22:39,773§00:22:42,495
SEQ_173§445§00:22:42,816§00:22:44,778
SEQ_173§446§00:22:44,898§00:22:46,140
SEQ_173§447§00:22:46,500§00:22:48,621
SEQ_173§448§00:22:51,825§00:22:52,946
SEQ_173§449§00:22:57,190§00:22:59,833
SEQ_173§450§00:23:00,473§00:23:02,068
SEQ_173§451§00:23:02,069§00:23:03,837
SEQ_173§452§00:23:05,438§00:23:07,160
SEQ_174§338§00:19:22,325§00:19:24,835
SEQ_174§339§00:19:25,125§00:19:28,635
SEQ_174§340§00:19:30,445§00:19:33,515
SEQ_174§341§00:19:33,765§00:19:36,275
SEQ_174§342§00:19:36,565§00:19:39,075
SEQ_174§343§00:19:39,365§00:19:42,195
SEQ_175§153§00:09:55,205§00:09:56,755
SEQ_175§154§00:09:57,005§00:09:58,515
SEQ_175§155§00:09:58,765§00:10:00,475
SEQ_175§156§00:10:00,725§00:10:03,235
SEQ_175§157§00:10:03,485§00:10:05,785
SEQ_175§158§00:10:06,045§00:10:08,795
SEQ_175§159§00:10:09,085§00:10:11,275
SEQ_175§160§00:10:11,525§00:10:12,955
SEQ_175§161§00:10:14,325§00:10:15,795
SEQ_175§162§00:10:16,685§00:10:18,675
SEQ_175§163§00:10:22,805§00:10:24,875
SEQ_175§164§00:10:25,165§00:10:27,075
SEQ_175§165§00:10:28,605§00:10:31,035
SEQ_175§166§00:10:31,325§00:10:33,995
SEQ_175§167§00:10:34,285§00:10:36,955
SEQ_175§168§00:10:37,205§00:10:40,795
SEQ_175§169§00:10:41,045§00:10:43,755
SEQ_175§170§00:10:44,005§00:10:46,755
SEQ_175§171§00:10:47,485§00:10:48,755
SEQ_175§172§00:10:49,005§00:10:51,675
SEQ_176§378§00:29:46,960§00:29:49,872
SEQ_176§379§00:29:50,200§00:29:52,953
SEQ_176§380§00:29:53,240§00:29:54,514
SEQ_176§381§00:29:54,840§00:29:56,273
SEQ_176§382§00:29:56,920§00:29:58,239
SEQ_176§383§00:29:58,560§00:30:00,551
SEQ_176§384§00:30:01,360§00:30:03,590
SEQ_176§385§00:30:03,960§00:30:06,713
SEQ_176§386§00:30:07,280§00:30:11,273
SEQ_176§387§00:30:11,640§00:30:13,073
SEQ_176§388§00:30:13,400§00:30:16,870
SEQ_176§389§00:30:17,200§00:30:19,111
SEQ_176§390§00:30:19,440§00:30:21,351
SEQ_176§391§00:30:21,640§00:30:23,596
SEQ_177§457§00:47:54,508§00:47:57,944
SEQ_177§458§00:48:01,183§00:48:03,378
SEQ_177§459§00:48:05,286§00:48:06,913
SEQ_177§460§00:48:10,624§00:48:13,024
SEQ_177§461§00:48:13,127§00:48:14,754
SEQ_177§462§00:48:14,862§00:48:16,261
SEQ_177§463§00:48:17,833§00:48:19,960
SEQ_177§464§00:48:21,303§00:48:23,100
SEQ_177§465§00:48:23,204§00:48:24,603
SEQ_177§466§00:48:24,706§00:48:26,970
SEQ_177§467§00:48:28,042§00:48:30,272
SEQ_177§468§00:48:32,813§00:48:35,907
SEQ_177§469§00:48:36,018§00:48:37,781
SEQ_177§470§00:48:40,287§00:48:43,313
SEQ_177§471§00:48:43,424§00:48:45,722
SEQ_178§424§00:52:47,183§00:52:48,503
SEQ_178§425§00:52:50,183§00:52:51,503
SEQ_178§426§00:52:54,143§00:52:55,423
SEQ_178§427§00:52:59,344§00:53:03,184
SEQ_178§428§00:53:04,464§00:53:05,614
SEQ_178§429§00:53:12,144§00:53:13,264
SEQ_178§430§00:53:19,225§00:53:21,415
SEQ_178§431§00:53:22,946§00:53:24,656
SEQ_178§432§00:53:24,866§00:53:26,936
SEQ_178§433§00:53:27,706§00:53:30,376
SEQ_178§434§00:53:30,986§00:53:33,896
SEQ_179§945§01:13:57,680§01:14:00,433
SEQ_179§946§01:14:00,720§01:14:03,518
SEQ_179§947§01:14:03,800§01:14:07,349
SEQ_179§948§01:14:07,640§01:14:10,791
SEQ_179§949§01:14:11,080§01:14:14,595
SEQ_179§950§01:14:14,880§01:14:16,518
SEQ_179§951§01:14:16,800§01:14:18,358
SEQ_179§952§01:14:19,280§01:14:20,599
SEQ_179§953§01:14:22,360§01:14:24,351
SEQ_179§954§01:14:24,640§01:14:26,790
SEQ_179§955§01:14:27,120§01:14:29,350
SEQ_179§956§01:14:29,680§01:14:32,752
SEQ_179§957§01:14:34,680§01:14:35,510
SEQ_179§958§01:14:36,200§01:14:37,394
SEQ_179§959§01:14:37,920§01:14:39,876
SEQ_179§960§01:14:40,160§01:14:41,434
SEQ_179§961§01:14:41,760§01:14:45,196
SEQ_179§962§01:14:45,520§01:14:47,158
SEQ_179§963§01:14:48,560§01:14:50,198
SEQ_179§964§01:14:50,480§01:14:52,630
SEQ_179§965§01:14:52,960§01:14:56,475
SEQ_180§808§00:49:36,567§00:49:38,842
SEQ_180§809§00:49:40,447§00:49:42,085
SEQ_180§810§00:49:42,487§00:49:44,159
SEQ_180§811§00:49:44,567§00:49:46,558
SEQ_180§812§00:49:47,767§00:49:51,362
SEQ_180§813§00:49:51,567§00:49:53,285
SEQ_180§814§00:49:53,687§00:49:55,518
SEQ_180§815§00:49:55,927§00:49:59,203
SEQ_180§816§00:49:59,407§00:50:01,045
SEQ_180§817§00:50:01,447§00:50:03,483
SEQ_180§818§00:50:05,607§00:50:07,916
SEQ_180§819§00:50:08,127§00:50:10,118
SEQ_180§820§00:50:11,127§00:50:13,561
SEQ_180§821§00:50:16,767§00:50:19,122
SEQ_181§1127§01:22:43,800§01:22:49,013
SEQ_181§1128§01:22:49,097§01:22:52,058
SEQ_181§1129§01:22:52,099§01:22:54,143
SEQ_181§1130§01:22:54,226§01:22:56,103
SEQ_181§1131§01:22:56,186§01:22:58,438
SEQ_181§1132§01:22:58,480§01:23:01,358
SEQ_181§1133§01:23:01,441§01:23:04,444
SEQ_181§1134§01:23:04,486§01:23:06,905
SEQ_181§1135§01:23:06,946§01:23:08,823
SEQ_181§1136§01:23:08,906§01:23:12,034
SEQ_181§1137§01:23:12,118§01:23:14,078
SEQ_181§1138§01:23:14,161§01:23:16,288
SEQ_181§1139§01:23:16,372§01:23:18,749
SEQ_181§1140§01:23:18,832§01:23:21,042
SEQ_181§1141§01:23:21,126§01:23:23,295
SEQ_181§1142§01:23:23,378§01:23:26,339
SEQ_181§1143§01:23:26,965§01:23:29,634
SEQ_181§1144§01:23:29,675§01:23:32,053
SEQ_181§1145§01:23:33,137§01:23:34,555
SEQ_181§1146§01:23:34,638§01:23:36,140
SEQ_181§1147§01:23:36,223§01:23:37,808
SEQ_181§1148§01:23:37,891§01:23:40,268
SEQ_182§575§00:34:36,685§00:34:38,915
SEQ_182§576§00:34:39,205§00:34:41,475
SEQ_182§577§00:34:41,725§00:34:42,915
SEQ_182§578§00:34:43,165§00:34:45,275
SEQ_182§579§00:34:45,525§00:34:47,715
SEQ_182§580§00:34:48,005§00:34:50,915
SEQ_182§581§00:34:51,205§00:34:53,635
SEQ_182§582§00:34:53,925§00:34:56,515
SEQ_182§583§00:34:57,885§00:35:01,755
SEQ_182§584§00:35:02,325§00:35:04,995
SEQ_182§585§00:35:05,245§00:35:07,275
SEQ_182§586§00:35:10,245§00:35:14,355
SEQ_182§587§00:35:14,605§00:35:18,555
SEQ_182§588§00:35:20,285§00:35:21,675
SEQ_182§589§00:35:21,925§00:35:24,305
SEQ_183§392§00:30:25,360§00:30:29,194
SEQ_183§393§00:30:30,320§00:30:32,311
SEQ_183§394§00:30:33,760§00:30:36,638
SEQ_183§395§00:30:36,960§00:30:38,188
SEQ_183§396§00:30:38,680§00:30:42,639
SEQ_183§397§00:30:42,920§00:30:45,559
SEQ_183§398§00:30:46,760§00:30:48,751
SEQ_183§399§00:30:50,760§00:30:54,355
SEQ_183§400§00:30:54,680§00:30:57,114
SEQ_183§401§00:30:57,440§00:31:00,034
SEQ_183§402§00:31:00,360§00:31:02,078
SEQ_183§403§00:31:02,560§00:31:05,791
SEQ_183§404§00:31:06,120§00:31:07,872
SEQ_183§405§00:31:08,560§00:31:10,118
SEQ_183§406§00:31:10,680§00:31:13,990
SEQ_183§407§00:31:16,160§00:31:17,559
SEQ_183§408§00:31:19,200§00:31:21,634
SEQ_183§409§00:31:24,200§00:31:27,556
SEQ_183§410§00:31:28,120§00:31:29,075
SEQ_183§411§00:31:30,600§00:31:34,673
SEQ_183§412§00:31:35,080§00:31:38,550
SEQ_184§1355§01:18:30,645§01:18:35,155
SEQ_184§1356§01:18:35,405§01:18:37,115
SEQ_184§1357§01:18:38,125§01:18:40,915
SEQ_184§1358§01:18:42,805§01:18:44,395
SEQ_184§1359§01:18:49,765§01:18:51,795
SEQ_184§1360§01:18:52,085§01:18:56,515
SEQ_184§1361§01:18:56,725§01:19:00,675
SEQ_184§1362§01:19:00,845§01:19:02,065
SEQ_184§1363§01:19:02,645§01:19:04,715
SEQ_184§1364§01:19:04,885§01:19:07,995
SEQ_184§1365§01:19:08,245§01:19:11,315
SEQ_185§1113§01:21:13,687§01:21:15,757
SEQ_185§1114§01:21:17,087§01:21:21,000
SEQ_185§1115§01:21:21,247§01:21:24,523
SEQ_185§1116§01:21:24,687§01:21:27,326
SEQ_185§1117§01:21:28,087§01:21:30,362
SEQ_185§1118§01:21:30,807§01:21:32,638
SEQ_185§1119§01:21:32,887§01:21:37,403
SEQ_185§1120§01:21:37,607§01:21:41,122
SEQ_185§1121§01:21:41,367§01:21:43,927
SEQ_186§1437§01:15:12,080§01:15:13,399
SEQ_186§1438§01:15:14,760§01:15:16,034
SEQ_186§1439§01:15:16,720§01:15:19,109
SEQ_186§1440§01:15:21,800§01:15:22,915
SEQ_186§1441§01:15:23,720§01:15:25,119
SEQ_186§1442§01:15:25,760§01:15:26,556
SEQ_186§1443§01:15:27,640§01:15:28,470
SEQ_186§1444§01:15:28,680§01:15:29,590
SEQ_186§1445§01:15:29,800§01:15:30,630
SEQ_186§1446§01:15:32,520§01:15:34,078
SEQ_186§1447§01:15:34,280§01:15:35,838
SEQ_186§1448§01:15:36,960§01:15:38,234
SEQ_186§1449§01:15:38,440§01:15:39,714
SEQ_186§1450§01:15:40,200§01:15:41,758
SEQ_186§1451§01:15:41,960§01:15:43,791
SEQ_186§1452§01:15:44,320§01:15:46,754
SEQ_186§1453§01:15:46,960§01:15:48,757
SEQ_186§1454§01:15:49,160§01:15:50,912
SEQ_186§1455§01:15:51,120§01:15:52,439
SEQ_186§1456§01:15:52,640§01:15:53,993
SEQ_186§1457§01:15:54,200§01:15:56,191
SEQ_186§1458§01:15:56,640§01:15:59,200
SEQ_186§1459§01:16:01,200§01:16:02,474
SEQ_187§819§00:44:48,954§00:44:51,676
SEQ_187§820§00:44:52,276§00:44:53,918
SEQ_187§821§00:44:55,640§00:44:57,802
SEQ_187§822§00:44:59,684§00:45:01,266
SEQ_187§823§00:45:01,267§00:45:02,847
SEQ_187§824§00:45:03,246§00:45:05,930
SEQ_187§825§00:45:06,330§00:45:07,838
SEQ_187§826§00:45:07,839§00:45:10,013
SEQ_187§827§00:45:10,374§00:45:12,576
SEQ_187§828§00:45:12,816§00:45:14,377
SEQ_187§829§00:45:14,419§00:45:16,120
SEQ_187§830§00:45:16,121§00:45:17,121
SEQ_187§831§00:45:17,180§00:45:20,864
SEQ_187§832§00:45:22,706§00:45:24,168
SEQ_187§833§00:45:24,169§00:45:25,229
SEQ_187§834§00:45:25,589§00:45:27,951
SEQ_187§835§00:45:30,193§00:45:32,155
SEQ_187§836§00:45:33,797§00:45:37,881
SEQ_188§186§00:10:16,126§00:10:17,927
SEQ_188§187§00:10:18,087§00:10:19,516
SEQ_188§188§00:10:19,517§00:10:20,850
SEQ_188§189§00:10:20,850§00:10:23,453
SEQ_188§190§00:10:23,813§00:10:26,075
SEQ_188§191§00:10:26,076§00:10:28,337
SEQ_188§192§00:10:28,698§00:10:31,820
